campaign_id,campaign_name,channel,start_date,end_date,budget,leads_generated,conversion_rate,revenue,status,impressions,clicks,ctr,engagement_score,campaign_manager,notes
CMP01437,Product Launch Few,Newspaper,2023-12-26,2024-04-11,86302.06,1437,4.71,57959.2,Completed,346266,49921,14.42,6.45,Meena Patel,
CMP01438,Brand Awareness Tv,Influencer,2024-05-11,2025-07-14,6696.38,4032,3.13,90355.68,Completed,811951,1383,0.17,8.65,Sanjay Reddy,
CMP01439,Brand Awareness So,Email,2023-12-09,2025-01-11,99481.11,4832,15.0,164163.52,Planned,491025,33791,6.88,1.4,Vikram Reddy,
CMP01440,Seasonal Campaign Wife,Email,2024-05-04,2024-07-04,63381.59,3356,8.44,60258.11,Ongoing,481703,1225,0.25,7.61,Amit Sharma,
CMP01441,Brand Awareness Car,Newspaper,2024-01-30,2024-01-31,59737.45,2510,11.8,35798.73,Planned,975323,1629,0.17,4.07,Vikram Gupta,
CMP01442,Brand Awareness Board,Email,2024-03-30,2024-04-29,61989.59,1934,14.73,67083.91,Ongoing,344054,26270,7.64,5.31,Kiran Gupta,
CMP01443,Event Promotion Game,Radio,2023-12-12,2025-07-07,40669.04,1681,14.66,69217.14,Planned,907862,8538,0.94,9.36,Ravi Mehta,
CMP01444,Event Promotion Body,Social Media,2023-07-05,2023-09-24,10328.51,2144,0.9,58369.11,Planned,858756,20195,2.35,3.99,Anita Reddy,
CMP01445,Brand Awareness Here,TV,2023-08-21,2023-11-30,54837.5,3373,7.8,73672.77,Completed,268552,16254,6.05,5.19,Amit Joshi,
CMP01446,Event Promotion Fund,Social Media,2024-04-16,2024-10-30,11201.68,2424,11.7,84841.33,Ongoing,60379,8104,13.42,1.12,Meena Chopra,
CMP01447,Event Promotion Large,Search Engine,2023-09-05,2025-02-01,14292.51,1869,11.45,91197.14,Planned,26053,9852,37.82,1.73,Vikram Patel,
CMP01448,Discount Offer Identify,Influencer,2023-09-20,2024-04-27,78809.69,1812,1.89,48091.88,Completed,403662,43460,10.77,3.33,Neha Verma,
CMP01449,Brand Awareness About,Newspaper,2024-03-14,2024-12-21,75778.35,4383,7.2,133667.61,Completed,657282,26919,4.1,1.25,Vikram Desai,
CMP01450,Brand Awareness Trip,Social Media,2024-03-08,2025-01-12,79897.28,4139,10.7,145181.41,Completed,99723,36732,36.83,6.68,Priya Gupta,
CMP01451,Event Promotion According,TV,2023-06-16,2024-07-09,80514.81,2711,11.19,103351.43,Ongoing,576644,26615,4.62,4.84,Anita Joshi,
CMP01452,Product Launch Test,Email,2024-01-31,2025-08-22,55217.71,753,7.37,15894.13,Ongoing,273933,24317,8.88,5.93,Amit Patel,
CMP01453,Brand Awareness Argue,Influencer,2023-07-10,2024-08-27,76985.97,2521,7.5,69306.52,Completed,885152,23272,2.63,2.57,Sanjay Chopra,
CMP01454,Discount Offer Care,TV,2023-09-29,2024-02-20,52506.79,2652,1.41,76762.82,Planned,854088,33094,3.87,3.66,Anita Kumar,
CMP01455,Seasonal Campaign Seek,Social Media,2023-09-28,2025-03-19,25504.67,4101,12.73,175796.05,Ongoing,831460,15136,1.82,6.97,Meena Patel,
CMP01456,Discount Offer Agent,TV,2023-08-23,2023-11-30,38398.54,1381,7.86,57378.67,Ongoing,851916,11839,1.39,9.69,Meena Desai,
CMP01457,Product Launch Modern,Influencer,2024-03-26,2024-10-13,13586.98,2218,12.45,69190.53,Planned,33154,32320,97.48,1.45,Priya Joshi,
CMP01458,Seasonal Campaign If,Search Engine,2023-08-22,2025-06-18,35767.31,3825,10.41,108032.37,Completed,214942,49516,23.04,9.01,Vikram Verma,
CMP01459,Brand Awareness Fire,Social Media,2023-11-08,2023-12-02,61729.12,3156,10.58,129391.16,Completed,265480,9687,3.65,6.19,Anita Sharma,
CMP01460,Event Promotion Trouble,Search Engine,2023-11-21,2024-03-19,60039.1,2349,14.23,84622.18,Completed,366821,44617,12.16,6.08,Vikram Gupta,
CMP01461,Product Launch Production,Social Media,2023-08-07,2024-12-25,23601.93,2645,0.64,119851.69,Completed,855211,30229,3.53,5.5,Ravi Reddy,
CMP01462,Brand Awareness Whole,Search Engine,2023-08-18,2023-09-18,16792.65,2522,7.45,52190.82,Ongoing,282173,745,0.26,1.62,Rahul Mehta,
CMP01463,Brand Awareness Industry,Newspaper,2023-09-22,2025-04-04,53033.19,4102,8.95,91902.39,Planned,846633,31030,3.67,1.81,Sanjay Patel,
CMP01464,Product Launch Home,Newspaper,2023-08-12,2025-01-15,24618.16,4992,9.08,93499.74,Completed,33265,16399,49.3,6.41,Amit Reddy,
CMP01465,Seasonal Campaign Safe,TV,2023-07-28,2024-12-09,4418.52,4134,2.72,138930.35,Planned,366060,30190,8.25,4.07,Meena Mehta,
CMP01466,Product Launch Leader,Search Engine,2023-09-14,2025-01-09,43756.41,882,6.51,14983.85,Ongoing,244322,22053,9.03,9.26,Priya Joshi,
CMP01467,Discount Offer Specific,Influencer,2023-11-26,2024-02-01,48341.88,853,11.39,17002.94,Ongoing,175944,46543,26.45,4.66,Neha Chopra,
CMP01468,Seasonal Campaign Successful,Newspaper,2024-01-29,2025-04-06,32164.5,2293,6.32,56975.04,Completed,571485,26575,4.65,2.29,Sanjay Sharma,
CMP01469,Product Launch Free,TV,2023-09-14,2024-03-27,70999.43,1349,4.47,38254.85,Ongoing,913165,18988,2.08,7.43,Amit Chopra,
CMP01470,Brand Awareness Actually,Search Engine,2024-03-30,2025-05-25,41914.49,4806,10.69,225203.67,Ongoing,449396,43832,9.75,3.64,Amit Verma,
CMP01471,Brand Awareness Sense,TV,2023-11-05,2024-04-05,16728.87,2078,3.81,83560.73,Completed,155782,16187,10.39,5.73,Vikram Desai,
CMP01472,Seasonal Campaign Region,Search Engine,2024-01-21,2025-02-27,47476.36,4414,1.88,23353.61,Completed,685846,46405,6.77,7.28,Amit Chopra,
CMP01473,Seasonal Campaign Staff,Search Engine,2023-09-12,2025-04-07,96353.59,726,6.3,15145.17,Completed,72907,46137,63.28,9.1,Kiran Reddy,
CMP01474,Brand Awareness People,Radio,2023-07-06,2024-01-28,42931.08,2434,3.61,100544.51,Ongoing,916308,9446,1.03,8.13,Rahul Patel,
CMP01475,Seasonal Campaign Past,Search Engine,2023-07-07,2025-07-27,12648.12,2594,12.93,37048.74,Planned,203967,687,0.34,7.09,Ravi Patel,
CMP01476,Discount Offer Loss,Email,2023-12-31,2024-02-24,94312.82,3608,4.0,156199.55,Completed,851867,12863,1.51,7.12,Ravi Desai,
CMP01477,Discount Offer Plant,Social Media,2023-06-08,2024-09-08,70426.12,354,8.74,5857.78,Ongoing,303775,42045,13.84,9.51,Sanjay Gupta,
CMP01478,Brand Awareness First,Social Media,2023-08-04,2025-02-08,56231.85,3773,9.78,60173.05,Completed,392182,4179,1.07,3.66,Sanjay Mehta,
CMP01479,Seasonal Campaign Every,TV,2024-03-31,2025-07-16,69668.96,110,7.17,5093.41,Planned,757892,36216,4.78,1.01,Priya Gupta,
CMP01480,Product Launch Behind,Search Engine,2023-11-12,2025-02-16,98872.59,1044,9.41,7684.16,Planned,283247,20315,7.17,3.45,Kiran Verma,
CMP01481,Discount Offer Wait,Newspaper,2023-10-13,2024-04-09,66800.77,1877,6.44,31342.82,Planned,65772,25917,39.4,2.96,Rahul Desai,
CMP01482,Brand Awareness Assume,Newspaper,2023-10-14,2024-08-05,45290.82,4696,13.55,185647.54,Ongoing,127108,24865,19.56,6.96,Vikram Verma,
CMP01483,Product Launch Together,TV,2024-05-09,2024-07-12,96872.87,4638,4.61,121721.38,Ongoing,15382,30212,100.0,6.7,Anita Joshi,
CMP01484,Discount Offer Add,Newspaper,2024-01-04,2024-08-30,78277.49,1396,1.52,36110.66,Planned,85291,25656,30.08,6.34,Kiran Sharma,
CMP01485,Seasonal Campaign Career,Email,2023-06-14,2024-09-26,68785.45,3145,12.58,80244.32,Planned,364339,18199,5.0,1.15,Ravi Joshi,
CMP01486,Seasonal Campaign Kid,Social Media,2023-11-21,2024-02-18,81864.07,4706,2.2,76653.0,Planned,660116,43653,6.61,7.56,Amit Reddy,
CMP01487,Discount Offer Very,Social Media,2024-03-05,2024-05-19,6432.25,3113,2.41,87458.87,Planned,283753,45196,15.93,3.91,Rahul Mehta,
CMP01488,Event Promotion None,Influencer,2023-10-08,2025-03-12,37911.36,2885,12.26,26856.6,Planned,148550,6550,4.41,6.99,Priya Chopra,
CMP01489,Discount Offer West,Social Media,2023-07-27,2023-11-02,49905.69,1785,13.43,11475.86,Planned,233050,13330,5.72,6.01,Neha Patel,
CMP01490,Product Launch New,Social Media,2024-03-03,2024-04-08,93488.46,488,12.7,6040.44,Planned,433882,29109,6.71,4.08,Rahul Joshi,
CMP01491,Product Launch Rather,Email,2024-04-26,2024-12-04,96145.63,4272,4.3,185381.04,Planned,338827,5533,1.63,2.21,Amit Mehta,
CMP01492,Brand Awareness Nation,Social Media,2023-10-17,2025-01-03,79486.4,728,4.85,30714.67,Planned,493313,33966,6.89,1.85,Vikram Patel,
CMP01493,Seasonal Campaign Choose,Email,2023-07-27,2025-08-10,3352.35,3405,4.64,112225.69,Ongoing,387858,39964,10.3,8.48,Amit Mehta,
CMP01494,Event Promotion Allow,Search Engine,2023-11-29,2025-02-18,82925.82,1844,7.9,72311.17,Completed,655618,18810,2.87,9.27,Ravi Reddy,
CMP01495,Product Launch Service,Influencer,2023-06-02,2024-10-16,61827.93,2467,5.42,33701.27,Planned,596603,11539,1.93,6.85,Kiran Gupta,
CMP01496,Seasonal Campaign Child,Social Media,2023-06-10,2023-09-07,94540.08,1434,8.54,55672.65,Planned,865266,41955,4.85,1.93,Amit Sharma,
CMP01497,Event Promotion Mission,Social Media,2023-08-05,2025-07-24,76417.87,2906,13.39,87590.29,Completed,389349,16121,4.14,4.62,Priya Sharma,
CMP01498,Event Promotion Serious,TV,2024-01-09,2024-02-07,91569.05,3583,7.18,128914.26,Ongoing,15153,6516,43.0,7.56,Anita Verma,
CMP01499,Brand Awareness Foot,Email,2023-11-19,2023-12-23,43979.65,1736,13.42,33147.5,Planned,601613,7080,1.18,8.02,Amit Desai,
CMP01500,Discount Offer Cell,Email,2023-12-11,2024-08-27,77222.08,1236,6.46,23470.22,Completed,241773,18158,7.51,2.06,Kiran Kumar,
CMP01501,Product Launch Budget,Influencer,2023-11-26,2024-11-21,90433.1,2465,12.47,80943.93,Planned,931503,11201,1.2,1.0,Sanjay Desai,
CMP01502,Brand Awareness What,Social Media,2024-05-16,2025-07-15,93275.11,3576,13.4,127220.03,Completed,56318,40818,72.48,7.41,Kiran Mehta,
CMP01503,Product Launch Community,Radio,2024-04-17,2025-03-31,94866.16,3752,9.03,143379.72,Completed,395030,32702,8.28,4.21,Meena Verma,
CMP01504,Discount Offer Page,Radio,2023-08-30,2025-04-26,85225.74,4687,7.73,98385.46,Completed,378177,9222,2.44,3.29,Amit Mehta,
CMP01505,Discount Offer Page,Social Media,2024-04-28,2024-07-17,31397.69,3278,13.11,81503.0,Completed,77077,12676,16.45,1.12,Neha Sharma,
CMP01506,Seasonal Campaign Short,Radio,2023-09-09,2024-06-30,78450.88,3948,6.28,90992.25,Completed,877906,27616,3.15,5.86,Anita Joshi,
CMP01507,Brand Awareness National,TV,2024-05-19,2025-02-25,43216.51,582,10.2,15823.25,Planned,134515,22533,16.75,8.66,Anita Reddy,
CMP01508,Seasonal Campaign Ball,Radio,2024-05-23,2025-03-14,5770.78,3662,4.03,121176.45,Completed,994497,1189,0.12,9.62,Amit Mehta,
CMP01509,Brand Awareness Growth,Social Media,2023-12-03,2024-06-11,70019.66,3053,12.22,24784.28,Planned,207988,37446,18.0,6.09,Amit Gupta,
CMP01510,Event Promotion Technology,Social Media,2023-12-09,2024-01-06,56801.65,1912,11.75,92015.37,Ongoing,860751,9227,1.07,5.63,Vikram Reddy,
CMP01511,Discount Offer Good,Radio,2024-03-21,2025-08-02,85699.07,2634,13.57,66089.63,Planned,126885,10587,8.34,1.77,Amit Desai,
CMP01512,Seasonal Campaign Leg,TV,2024-05-11,2025-05-17,42599.45,3301,1.53,160871.49,Completed,897209,255,0.03,5.94,Neha Gupta,
CMP01513,Product Launch Apply,Search Engine,2023-08-13,2024-11-09,22122.54,3712,14.77,101772.31,Planned,542656,2058,0.38,4.42,Amit Kumar,
CMP01514,Brand Awareness Agreement,Radio,2023-07-16,2024-07-01,58593.2,3459,3.92,154234.59,Planned,671688,10793,1.61,6.46,Ravi Mehta,
CMP01515,Event Promotion Good,Search Engine,2024-01-21,2024-11-29,12919.77,619,9.11,5802.04,Planned,189014,39212,20.75,4.5,Sanjay Patel,
CMP01516,Brand Awareness Huge,Social Media,2023-06-23,2025-07-30,9557.81,1531,14.32,44103.79,Planned,92751,38647,41.67,3.16,Ravi Desai,
CMP01517,Seasonal Campaign Create,TV,2023-08-28,2025-05-07,88841.53,2092,4.77,95174.28,Completed,231203,28895,12.5,1.85,Rahul Desai,
CMP01518,Product Launch No,Search Engine,2023-06-20,2024-05-30,93664.44,2454,8.07,34856.74,Planned,814738,21547,2.64,3.83,Kiran Desai,
CMP01519,Seasonal Campaign Or,Email,2023-07-04,2025-04-15,95783.83,2274,9.9,70531.61,Completed,696275,36698,5.27,1.87,Meena Verma,
CMP01520,Brand Awareness Kitchen,Email,2023-11-17,2024-04-15,16415.29,3679,7.5,55062.89,Completed,824651,41914,5.08,2.59,Ravi Sharma,
CMP01521,Discount Offer Issue,TV,2023-08-22,2023-10-24,55610.58,74,7.83,3159.58,Planned,212951,25315,11.89,9.89,Sanjay Reddy,
CMP01522,Discount Offer Pay,Newspaper,2023-12-03,2024-03-31,71703.98,2270,9.63,46437.91,Ongoing,506155,9894,1.95,5.0,Priya Joshi,
CMP01523,Discount Offer Hope,Social Media,2023-10-15,2024-12-28,56923.69,2548,7.03,72194.19,Ongoing,196716,33309,16.93,5.79,Rahul Reddy,
CMP01524,Event Promotion Most,Newspaper,2023-12-03,2024-10-18,29824.75,4427,6.61,85437.77,Ongoing,585567,22524,3.85,8.86,Priya Sharma,
CMP01525,Event Promotion Board,Radio,2023-07-19,2025-06-20,41337.14,2003,1.6,46660.51,Planned,316172,47346,14.97,9.96,Ravi Sharma,
CMP01526,Discount Offer West,Social Media,2023-12-12,2024-12-13,9424.27,1972,6.36,77004.03,Ongoing,891695,37496,4.21,6.24,Anita Kumar,
CMP01527,Event Promotion Hot,TV,2023-11-30,2025-03-12,3372.45,3069,1.66,22533.64,Ongoing,1126,6470,100.0,8.31,Neha Sharma,
CMP01528,Brand Awareness Seat,Influencer,2024-03-09,2024-05-05,62792.82,3079,3.7,135354.88,Planned,839761,9628,1.15,3.94,Sanjay Chopra,
CMP01529,Event Promotion North,Social Media,2023-11-01,2024-10-29,22475.78,2675,14.79,32145.7,Planned,28632,28376,99.11,3.75,Sanjay Chopra,
CMP01530,Product Launch Their,Email,2024-03-12,2025-08-26,72649.4,1234,2.43,33031.25,Completed,501315,44433,8.86,4.62,Kiran Joshi,
CMP01531,Product Launch Two,Social Media,2024-01-15,2024-02-04,40264.27,3820,0.67,136736.02,Completed,721670,8279,1.15,7.05,Ravi Reddy,
CMP01532,Discount Offer Our,Social Media,2023-07-30,2024-01-10,54229.88,2960,4.51,49471.52,Planned,110945,48881,44.06,7.14,Priya Patel,
CMP01533,Brand Awareness Imagine,Search Engine,2024-02-17,2025-03-08,38668.56,4402,7.56,123166.46,Ongoing,318320,16943,5.32,3.84,Amit Kumar,
CMP01534,Seasonal Campaign Wall,Influencer,2024-04-29,2025-01-14,4659.94,4965,4.87,108903.09,Planned,251869,24052,9.55,2.2,Vikram Sharma,
CMP01535,Seasonal Campaign Meet,Email,2024-05-15,2024-09-28,27423.23,3855,2.12,146960.02,Ongoing,742426,33260,4.48,6.69,Kiran Joshi,
CMP01536,Seasonal Campaign Guy,Radio,2023-11-01,2024-01-29,21073.37,354,4.94,12374.16,Planned,499716,44998,9.0,2.15,Anita Chopra,
CMP01537,Seasonal Campaign Million,Social Media,2023-08-14,2024-12-14,89803.16,380,9.67,5976.87,Planned,176399,29616,16.79,6.21,Vikram Reddy,
CMP01538,Seasonal Campaign Kind,Social Media,2024-05-02,2025-08-13,94606.08,1293,1.33,22315.48,Completed,463120,10549,2.28,7.24,Sanjay Gupta,
CMP01539,Seasonal Campaign Per,Influencer,2024-05-20,2025-06-09,14830.65,3485,8.68,171113.56,Ongoing,135869,21225,15.62,7.31,Sanjay Desai,
CMP01540,Seasonal Campaign Letter,Email,2023-11-16,2024-07-29,54979.01,2241,3.75,89043.21,Planned,179954,7518,4.18,7.78,Neha Patel,
CMP01541,Seasonal Campaign Around,Radio,2023-08-02,2024-03-26,64374.07,2456,7.83,33139.16,Ongoing,670078,22846,3.41,8.86,Kiran Patel,
CMP01542,Brand Awareness Western,Email,2023-12-15,2024-10-02,21801.2,849,13.99,32440.68,Ongoing,35560,2554,7.18,5.5,Rahul Reddy,
CMP01543,Product Launch Those,Influencer,2024-05-25,2024-06-08,5058.4,827,4.56,14424.93,Completed,864021,17861,2.07,7.57,Vikram Patel,
CMP01544,Event Promotion Approach,Influencer,2024-02-16,2025-07-18,61440.05,1456,13.99,50148.71,Planned,285260,15323,5.37,6.57,Rahul Mehta,
CMP01545,Seasonal Campaign President,Influencer,2023-06-08,2023-12-16,24631.98,3363,13.76,137099.23,Completed,954748,6801,0.71,2.68,Rahul Desai,
CMP01546,Seasonal Campaign Court,TV,2024-02-15,2025-03-07,82724.01,414,6.29,8395.34,Planned,133717,2697,2.02,1.23,Vikram Reddy,
CMP01547,Product Launch Bit,Newspaper,2024-04-23,2024-06-21,60336.87,2228,14.27,66081.16,Ongoing,179595,241,0.13,3.56,Rahul Verma,
CMP01548,Product Launch Eye,Influencer,2024-03-23,2024-07-08,49133.75,4663,8.68,58193.66,Planned,649373,2759,0.42,4.99,Amit Kumar,
CMP01549,Brand Awareness Agree,TV,2024-05-28,2024-10-03,64180.35,1754,1.97,71399.72,Ongoing,380862,21080,5.53,6.55,Sanjay Joshi,
CMP01550,Seasonal Campaign Wind,Influencer,2023-08-03,2025-06-01,18182.48,2804,11.66,76324.95,Ongoing,806688,9131,1.13,8.65,Meena Mehta,
CMP01551,Discount Offer Physical,TV,2023-10-07,2024-11-30,92506.52,905,11.71,28301.38,Completed,495592,15137,3.05,2.77,Vikram Mehta,
CMP01552,Brand Awareness Mind,Search Engine,2024-05-06,2025-05-31,56963.69,452,1.85,17197.9,Ongoing,101158,46838,46.3,2.13,Sanjay Verma,
CMP01553,Seasonal Campaign Charge,Newspaper,2023-06-13,2024-11-02,66598.15,4283,10.02,25869.29,Planned,709533,38529,5.43,9.67,Rahul Mehta,
CMP01554,Seasonal Campaign Here,Newspaper,2023-06-30,2023-10-03,67837.56,4874,13.25,110507.89,Planned,169502,6242,3.68,1.97,Priya Reddy,
CMP01555,Brand Awareness Ground,Influencer,2023-09-23,2024-11-22,70010.71,2935,9.82,51100.51,Planned,433498,12209,2.82,5.31,Kiran Sharma,
CMP01556,Product Launch Glass,Influencer,2024-05-20,2024-05-25,86852.27,1043,1.59,27944.13,Completed,907151,22110,2.44,6.27,Vikram Chopra,
CMP01557,Brand Awareness Raise,TV,2023-08-08,2024-07-25,65058.83,2305,11.03,47013.57,Completed,981878,8887,0.91,5.87,Priya Kumar,
CMP01558,Discount Offer Town,Social Media,2023-06-09,2024-11-18,84640.98,880,8.33,25125.8,Planned,331388,42964,12.96,1.77,Rahul Gupta,
CMP01559,Seasonal Campaign Indeed,Influencer,2023-10-31,2024-06-12,12529.64,2143,13.86,43562.03,Ongoing,668054,8572,1.28,1.51,Vikram Joshi,
CMP01560,Brand Awareness Total,Newspaper,2023-08-12,2024-04-28,93111.44,805,9.29,36154.92,Ongoing,319408,49675,15.55,1.95,Rahul Patel,
CMP01561,Discount Offer However,Influencer,2023-06-22,2024-12-28,34131.54,704,2.5,26953.45,Completed,469276,23483,5.0,6.27,Vikram Verma,
CMP01562,Discount Offer Affect,Email,2023-09-13,2024-08-31,39238.23,1710,0.52,70620.17,Planned,58545,4349,7.43,5.9,Neha Gupta,
CMP01563,Discount Offer Each,Newspaper,2024-04-08,2025-08-21,10088.24,1599,6.3,49570.63,Ongoing,512411,47817,9.33,3.1,Kiran Chopra,
CMP01564,Brand Awareness Audience,Social Media,2024-02-10,2025-07-24,63201.56,4354,7.78,108777.89,Planned,826656,34618,4.19,6.74,Vikram Patel,
CMP01565,Brand Awareness Store,TV,2023-08-18,2024-09-01,55843.11,3595,13.27,86965.87,Planned,885377,18451,2.08,8.38,Vikram Gupta,
CMP01566,Discount Offer Current,TV,2024-02-07,2024-03-12,64527.65,989,14.89,22964.48,Ongoing,14224,4188,29.44,1.37,Neha Chopra,
CMP01567,Discount Offer Opportunity,Radio,2024-04-12,2024-11-27,65480.75,3473,14.37,79600.19,Completed,41738,15382,36.85,5.48,Amit Sharma,
CMP01568,Event Promotion Find,TV,2024-03-12,2025-01-09,71038.06,4025,11.74,33328.86,Ongoing,943654,19430,2.06,7.2,Priya Sharma,
CMP01569,Seasonal Campaign Week,Email,2023-08-02,2025-03-04,90226.33,3118,14.08,35421.03,Completed,851163,42509,4.99,3.27,Sanjay Joshi,
CMP01570,Brand Awareness Western,Influencer,2023-07-14,2025-02-09,54243.47,2314,11.62,111720.66,Completed,181760,21878,12.04,3.77,Kiran Desai,
CMP01571,Product Launch Necessary,Radio,2023-11-11,2024-11-07,78698.57,1005,4.68,6201.49,Ongoing,764978,24364,3.18,6.52,Rahul Verma,
CMP01572,Brand Awareness It,Influencer,2023-11-13,2025-02-19,87534.37,4112,14.26,85642.86,Ongoing,467725,5175,1.11,9.08,Priya Patel,
CMP01573,Brand Awareness Middle,Newspaper,2023-07-30,2024-12-09,99299.23,4567,12.09,83319.0,Ongoing,664937,10512,1.58,8.29,Vikram Desai,
CMP01574,Seasonal Campaign Join,TV,2024-03-13,2024-11-24,84830.33,4326,2.5,133903.21,Ongoing,533358,48554,9.1,6.25,Vikram Verma,
CMP01575,Seasonal Campaign Manager,TV,2024-04-17,2025-03-21,5393.32,2983,6.75,96856.81,Planned,127161,28465,22.39,7.57,Kiran Gupta,
CMP01576,Seasonal Campaign Itself,Email,2024-02-19,2025-03-25,29387.82,4312,6.17,214631.23,Completed,533954,7330,1.37,4.28,Priya Reddy,
CMP01577,Product Launch Generation,Radio,2024-05-01,2024-07-25,72890.81,3525,14.04,136977.25,Planned,845193,48300,5.71,6.77,Rahul Kumar,
CMP01578,Product Launch Paper,TV,2024-03-29,2025-07-31,82822.35,3765,11.96,173814.3,Completed,299512,11102,3.71,5.2,Vikram Reddy,
CMP01579,Product Launch Various,Influencer,2024-04-21,2024-05-04,99184.56,295,8.1,10294.37,Completed,663143,14047,2.12,2.71,Amit Kumar,
CMP01580,Brand Awareness Young,Search Engine,2024-02-05,2024-07-04,65592.2,4011,6.86,139562.98,Ongoing,567202,13786,2.43,7.32,Kiran Reddy,
CMP01581,Product Launch State,Social Media,2023-10-16,2025-04-16,17008.04,3675,12.87,98269.9,Planned,202579,29404,14.51,6.01,Kiran Mehta,
CMP01582,Discount Offer Past,Influencer,2023-10-06,2023-11-05,74299.65,2776,7.93,105180.51,Completed,653026,13174,2.02,4.23,Meena Patel,
CMP01583,Seasonal Campaign Face,Newspaper,2024-01-23,2025-05-28,30409.07,4251,8.71,90918.72,Completed,997530,4593,0.46,9.2,Anita Desai,
CMP01584,Discount Offer Employee,TV,2023-07-11,2025-01-20,60143.18,1376,14.46,28032.25,Ongoing,772253,34328,4.45,1.19,Kiran Desai,
CMP01585,Discount Offer Question,Newspaper,2024-03-10,2024-11-08,10954.35,1223,1.82,16536.49,Completed,505471,14240,2.82,3.84,Sanjay Joshi,
CMP01586,Product Launch Create,Social Media,2023-11-01,2024-10-18,26887.35,4959,13.84,94496.68,Ongoing,330670,31755,9.6,1.51,Kiran Chopra,
CMP01587,Discount Offer Always,Social Media,2023-07-17,2023-11-25,50731.78,1163,11.91,23362.97,Completed,989339,43572,4.4,7.9,Sanjay Reddy,
CMP01588,Brand Awareness Eat,Email,2024-01-12,2024-04-29,54957.22,2024,7.98,47447.93,Completed,964269,49537,5.14,7.32,Neha Sharma,
CMP01589,Event Promotion Strategy,Radio,2023-07-16,2024-03-04,76625.7,4892,10.36,70246.35,Completed,807388,49516,6.13,3.98,Amit Kumar,
CMP01590,Brand Awareness Traditional,TV,2023-12-24,2025-04-17,47199.7,2763,4.21,35287.25,Ongoing,219967,6916,3.14,7.08,Ravi Gupta,
CMP01591,Event Promotion Instead,Email,2024-01-28,2024-08-16,1099.22,4803,0.7,44832.34,Ongoing,833672,11739,1.41,4.56,Priya Sharma,
CMP01592,Product Launch According,Social Media,2023-07-10,2025-03-14,92782.76,2086,5.8,71499.93,Ongoing,384152,47292,12.31,7.81,Amit Joshi,
CMP01593,Discount Offer Social,Email,2023-08-09,2025-08-07,94433.45,4528,7.49,154328.84,Planned,955652,46833,4.9,5.09,Sanjay Mehta,
CMP01594,Seasonal Campaign Country,TV,2024-02-05,2024-11-16,71247.04,4973,1.2,247170.16,Ongoing,95270,29592,31.06,4.71,Ravi Verma,
CMP01595,Discount Offer Suddenly,Social Media,2024-01-09,2024-01-30,80089.39,3833,13.45,121618.07,Completed,792189,11340,1.43,9.41,Priya Patel,
